shopper_id,seniority,found_rate,picking_speed,accepted_rate,rating
dd644e95ba0a3c130b349dfa121c2497,50e13ee63f086c2fe84229348bc91b5b,,2.19,0.32,4.96
cfafb67bc09fef200da9cbeafed54e00,6c90661e6d2c7579f5ce337c3391dbb9,0.8668,1.45,0.92,4.92
d0eec436bbef656c729caa8d90571675,41dc7c9e385c4d2b6c1f7836973951bf,0.8328,2.75,0.96,4.84
d273afa53e5d847dc1641f253a98c0a1,50e13ee63f086c2fe84229348bc91b5b,0.8775,1.55,0.8,4.8
2edc3a56c1e863a383caf19ae246e56e,6c90661e6d2c7579f5ce337c3391dbb9,0.8647,1.35,0.88,4.84
ed29593c5ac5aac0ed1924f1f889a619,6c90661e6d2c7579f5ce337c3391dbb9,0.8591,1.27,1.0,4.96
7a411b7f6fee8c2b86e417c7c6f3438b,6c90661e6d2c7579f5ce337c3391dbb9,0.8889,0.98,0.92,4.77
880680b4990dbec4ee99cc2a8bfc9732,41dc7c9e385c4d2b6c1f7836973951bf,0.8889,2.33,1.0,4.76
3445eaf58472664529bbfb67c824f431,50e13ee63f086c2fe84229348bc91b5b,0.831,2.07,0.56,4.56
4710f1ddc7bc1b4afbcd4263c9180955,50e13ee63f086c2fe84229348bc91b5b,0.7586,1.81,0.96,4.92
83ca3b88e49955ff8603b4752295c3d3,50e13ee63f086c2fe84229348bc91b5b,0.7963,2.44,0.96,4.8
923eeef1c4495458351dbfa5c159ff19,41dc7c9e385c4d2b6c1f7836973951bf,0.8613,2.55,0.92,5.0
2b167d04e2901e1858739de920c15ecd,6c90661e6d2c7579f5ce337c3391dbb9,0.8659,1.14,0.96,4.92
d43334c0a6aa5c3ef69d62c7475b715b,50e13ee63f086c2fe84229348bc91b5b,0.8972,1.13,0.68,4.92
ef553653b785be6457b0f7a33c47de8c,6c90661e6d2c7579f5ce337c3391dbb9,0.868,1.88,0.92,4.6
8e309d8a3a42dd1c4266ff975b0b40db,6c90661e6d2c7579f5ce337c3391dbb9,0.8761,1.5,0.92,5.0
dba9888f32e00025f0381d6627bf8ccd,6c90661e6d2c7579f5ce337c3391dbb9,0.895,1.63,1.0,4.88
d001722f5559e54deb443a11f5564d98,6c90661e6d2c7579f5ce337c3391dbb9,0.8788,1.15,1.0,4.76
9e25764b7bf9fbcd5e4e0c6556ac400c,6c90661e6d2c7579f5ce337c3391dbb9,0.8811,1.11,0.88,5.0
c4f9b36a742e537da79ea9d2b6582bb9,6c90661e6d2c7579f5ce337c3391dbb9,0.8746,1.2,0.92,4.84
1e919e96babf63ede5da1d6ef47573c8,6c90661e6d2c7579f5ce337c3391dbb9,0.8185,1.47,1.0,5.0
b78920fce1a03e2826a9a113d781e910,41dc7c9e385c4d2b6c1f7836973951bf,0.8485,3.2,1.0,5.0
ec06aa144a70729be668da3913cb9c05,6c90661e6d2c7579f5ce337c3391dbb9,0.8948,1.2,0.92,4.88
59cf74daf5968d9294fda654e14697bf,6c90661e6d2c7579f5ce337c3391dbb9,0.8547,1.57,0.96,4.76
426e73bceb758f8a8ecbef3aef24d708,6c90661e6d2c7579f5ce337c3391dbb9,0.8358,1.67,1.0,4.72
cb697271e06fde3195fde64e608f3e6d,50e13ee63f086c2fe84229348bc91b5b,0.8656,1.14,0.84,4.68
6eec2e57f4322a1e53cc744c21c107f5,6c90661e6d2c7579f5ce337c3391dbb9,0.8552,1.25,0.92,4.84
10e36848d17252e5a7b76fb532cfbad4,50e13ee63f086c2fe84229348bc91b5b,0.8125,3.36,1.0,4.87
13851f976420f54b2c9e533262204a97,6c90661e6d2c7579f5ce337c3391dbb9,0.887,1.64,1.0,4.92
ee5d821e571224b39174cc35dfc8d2d7,50e13ee63f086c2fe84229348bc91b5b,0.8083,3.48,1.0,4.56
c9082e3735d0f3eab46b416be352a7d8,50e13ee63f086c2fe84229348bc91b5b,0.8243,2.12,0.96,5.0
a2242914ec4104a131dae650c6996ce7,50e13ee63f086c2fe84229348bc91b5b,0.9333,1.8,0.8125,4.89
50d0f5f42691e1479dd7c693753b8625,41dc7c9e385c4d2b6c1f7836973951bf,0.8719,2.22,0.96,4.96
ee1c4bd90b1920ca5c2e0b4eda016300,50e13ee63f086c2fe84229348bc91b5b,0.8041,2.5,0.72,4.92
d7ba9a4e26fce6fb7cc1ec17ed2e1734,6c90661e6d2c7579f5ce337c3391dbb9,0.8449,1.5,0.92,4.88
b48b4969d1d93f72f206d1048b93d771,41dc7c9e385c4d2b6c1f7836973951bf,0.8655,2.21,0.92,4.6
b87ca8b896b413a14cce0d35f516f98c,6c90661e6d2c7579f5ce337c3391dbb9,0.8719,1.64,0.92,4.84
7a8c71239325cab77ef992841a116a5b,50e13ee63f086c2fe84229348bc91b5b,0.8167,2.0,0.8,4.92
d4798072192b4fcd782de688c3b9c956,50e13ee63f086c2fe84229348bc91b5b,0.8665,2.16,0.84,4.76
85421f210060dc4e5c38970fd003d199,6c90661e6d2c7579f5ce337c3391dbb9,0.8438,1.39,0.96,4.96
94677f36236a6c9c559fc63136341a3e,50e13ee63f086c2fe84229348bc91b5b,0.8128,1.44,0.92,4.92
6c5f29b566468fa89eb63f45beb7da96,6c90661e6d2c7579f5ce337c3391dbb9,0.8962,1.23,1.0,4.84
751ba7f22ff63003c10e8c355f2b302b,50e13ee63f086c2fe84229348bc91b5b,0.7804,4.63,0.8,4.84
12ce534e204ade906059100512f0a107,41dc7c9e385c4d2b6c1f7836973951bf,0.8291,2.09,0.96,4.68
070ed350c8952458e85d8e07f072c95d,6c90661e6d2c7579f5ce337c3391dbb9,0.8769,1.29,0.96,4.88
2228b19deee9eade7d9c2ea6dbd67963,50e13ee63f086c2fe84229348bc91b5b,,2.19,1.0,
003b97e845922965d37f7474043f658b,41dc7c9e385c4d2b6c1f7836973951bf,0.8366,1.94,1.0,4.88
302ad76a1a7b841bd0ec8718db3f5146,6c90661e6d2c7579f5ce337c3391dbb9,0.8818,1.76,0.96,4.8
58207d75a19e84a7e57c1a9efabe5d37,6c90661e6d2c7579f5ce337c3391dbb9,0.8527,1.56,1.0,4.8
657c471a07342afe280e7b7bf0ef3a4d,6c90661e6d2c7579f5ce337c3391dbb9,0.8834,1.45,0.96,4.84
149609bfcc9f011bc5ed9ee1d473113b,6c90661e6d2c7579f5ce337c3391dbb9,0.8263,1.74,0.92,4.8
5779bfa5213253541d1079ffc6d63388,6c90661e6d2c7579f5ce337c3391dbb9,0.8169,1.45,0.96,4.88
f1e3560e17faa5fda5c30f8e4281836c,6c90661e6d2c7579f5ce337c3391dbb9,0.8704,1.26,0.96,4.96
8e18e7195ac78b3bc69411574a846379,50e13ee63f086c2fe84229348bc91b5b,0.8704,2.1,0.64,4.68
d81fd8fd09bdab1342d463c2c18dc69d,6c90661e6d2c7579f5ce337c3391dbb9,0.8763,1.62,0.96,4.84
e480b653fb09decc10235fd0c634cad5,6c90661e6d2c7579f5ce337c3391dbb9,0.8611,1.63,0.88,4.92
8feb42dfc8785b1f47fe92777d78ae36,6c90661e6d2c7579f5ce337c3391dbb9,0.9051,1.49,0.92,4.88
8da654db2e43543ffbbbb10914544e71,50e13ee63f086c2fe84229348bc91b5b,0.8506,1.62,0.84,4.92
1c5c0c6a3078b450767340e07fa003eb,6c90661e6d2c7579f5ce337c3391dbb9,0.8374,1.25,0.92,4.92
9a884d3757a67c37f55b8548fc1f1049,6c90661e6d2c7579f5ce337c3391dbb9,0.8872,1.18,0.92,4.96
8db14267729511a504bc27624be7e2c9,41dc7c9e385c4d2b6c1f7836973951bf,0.8384,1.31,0.92,4.76
12f8cb58042fcc0f7f422a4427adbeea,6c90661e6d2c7579f5ce337c3391dbb9,0.8514,1.64,1.0,4.92
e0e91fcae8fd9af1e1bf74c702b787e8,6c90661e6d2c7579f5ce337c3391dbb9,0.8855,1.29,0.96,4.92
790f97b50dad8aa269b8c35209086f23,6c90661e6d2c7579f5ce337c3391dbb9,0.8931,1.19,1.0,4.76
6d2a553bbc145d2de96273e0b19ff346,50e13ee63f086c2fe84229348bc91b5b,0.8347,2.1,0.84,4.92
305ad81abd7591527e593ef04d57a14f,6c90661e6d2c7579f5ce337c3391dbb9,0.8761,1.6,0.96,4.88
5285d24ea07925ad1a0b43c8be89dc2a,50e13ee63f086c2fe84229348bc91b5b,0.8338,2.14,0.84,4.84
024c4d6e7b135071db76439b1225d8db,50e13ee63f086c2fe84229348bc91b5b,0.8547,1.63,0.6,5.0
bbebf2c4285d38a875e84be03ed81a90,41dc7c9e385c4d2b6c1f7836973951bf,0.818,1.52,0.96,5.0
91b0d5e9ea0d670619c3f0bca64d63f3,50e13ee63f086c2fe84229348bc91b5b,0.8575,1.42,0.68,4.96
d9f883b60771288430556cbf83038812,6c90661e6d2c7579f5ce337c3391dbb9,0.874,1.21,1.0,4.8
5b23f1f309be578101a0acc463d42016,50e13ee63f086c2fe84229348bc91b5b,0.8279,1.47,0.8125,4.38
8adce0beb389a6cd56f7cc973b923417,6c90661e6d2c7579f5ce337c3391dbb9,0.8873,1.51,0.96,5.0
adec40208eafcc9c9d3a14c7efe255f3,41dc7c9e385c4d2b6c1f7836973951bf,0.8578,1.68,0.96,4.88
75914b3053f3b1403b78c33d4a9d45c3,6c90661e6d2c7579f5ce337c3391dbb9,0.8677,1.47,0.88,4.68
49ba963e6dc01b9587393e9b31d84f79,6c90661e6d2c7579f5ce337c3391dbb9,0.8724,2.0,0.92,4.96
8e87a68829aa7fc150ee3ebaba34fa94,41dc7c9e385c4d2b6c1f7836973951bf,0.8509,2.33,1.0,4.76
094a2d047f2610d05d431240e34e3846,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,1.0,
54705c1200fc049ac333c89cc25a5b07,6c90661e6d2c7579f5ce337c3391dbb9,0.8504,1.64,1.0,4.88
9c543faba503f868a209a984daf3c212,6c90661e6d2c7579f5ce337c3391dbb9,0.8648,1.33,0.944444444444444,4.93
115d179723a0ff29ffdd6baa1da426e4,6c90661e6d2c7579f5ce337c3391dbb9,0.8547,1.44,0.88,4.52
51212a8e7aa237a6d78bddbe9ff3fb44,6c90661e6d2c7579f5ce337c3391dbb9,0.8601,1.65,0.92,5.0
6e0364ccf965f54ebfcaec97528dab1b,6c90661e6d2c7579f5ce337c3391dbb9,0.8824,1.38,0.96,4.96
1187f09ceedb2ffe8d18dcc3e11e4fd8,50e13ee63f086c2fe84229348bc91b5b,0.8781,1.43,0.68,4.76
007c10cf817a62f1c93c606ee36f33de,6c90661e6d2c7579f5ce337c3391dbb9,0.8658,1.21,0.92,4.96
46fc164f717faf263059b8e6795997b1,41dc7c9e385c4d2b6c1f7836973951bf,0.8399,2.3,0.88,4.76
1def042c85bd2940053edbd8f5366c83,41dc7c9e385c4d2b6c1f7836973951bf,0.9289,2.23,0.88,5.0
8c4b2cd8f31ad7a4ad75a6bf819c763a,50e13ee63f086c2fe84229348bc91b5b,0.8662,2.8,0.8,4.64
89103eeeeaea59aa17522ba1eeb5c978,41dc7c9e385c4d2b6c1f7836973951bf,0.8106,3.0,0.92,5.0
9d7aeec1b5ced40b6db44fdb778e6861,41dc7c9e385c4d2b6c1f7836973951bf,0.8077,2.88,0.88,4.96
239c0301a20e0906a021bf39d25556d1,41dc7c9e385c4d2b6c1f7836973951bf,0.8494,1.72,0.96,4.64
ebea013c6d6e9e2a823463373d347523,41dc7c9e385c4d2b6c1f7836973951bf,0.8418,2.1,0.88,5.0
c20968fa73b775ab678356dee8cf957c,6c90661e6d2c7579f5ce337c3391dbb9,0.8365,1.37,1.0,4.68
cc0777b9ae718cc28b357ea5885ab305,6c90661e6d2c7579f5ce337c3391dbb9,0.8587,1.73,1.0,4.72
108657447499bc65ce9707844fa8b2aa,6c90661e6d2c7579f5ce337c3391dbb9,0.8636,1.1,0.96,4.8
d86d96be9be44d674a430595c1c8d8a4,50e13ee63f086c2fe84229348bc91b5b,0.8887,1.21,0.6,4.88
d4a927645a2dbd0bba4b316012491592,6c90661e6d2c7579f5ce337c3391dbb9,0.9035,0.97,1.0,4.84
aa5e45c0000fa800b49911549f013ae5,41dc7c9e385c4d2b6c1f7836973951bf,0.8092,2.25,1.0,4.96
8133b166384817c332f9290e27403c34,bb29b8d0d196b5db5a5350e5e3ae2b1f,0.7558,2.9,0.473684210526316,5.0
67e58c918dcb35102fe349ab6716c516,41dc7c9e385c4d2b6c1f7836973951bf,0.851,2.14,1.0,4.72
914aaa6aaf22b5208b31342e9b0213c9,6c90661e6d2c7579f5ce337c3391dbb9,0.8579,1.1,0.96,4.56
df6b8737e175ad2360ad5531bb456059,6c90661e6d2c7579f5ce337c3391dbb9,0.8872,1.25,0.96,5.0
61ba786b517325964420d04c1503341d,6c90661e6d2c7579f5ce337c3391dbb9,0.875,1.0,1.0,4.92
1824dd45b25045100255031fa295f4f5,6c90661e6d2c7579f5ce337c3391dbb9,0.8667,1.53,0.88,4.6
74b44a6bda1730d68250890746efdec8,50e13ee63f086c2fe84229348bc91b5b,0.8622,2.33,0.76,4.96
419741f3db64df38dc8aa7be9ae59b1d,6c90661e6d2c7579f5ce337c3391dbb9,0.8746,1.47,1.0,4.84
eedb6cf3fd799fe1eeb6de4c58aa693d,6c90661e6d2c7579f5ce337c3391dbb9,0.8747,1.29,0.96,4.68
fe1a3abb24b8e79af3e85bbfb27c71f4,50e13ee63f086c2fe84229348bc91b5b,0.8426,4.67,0.88,4.91
5f1c3472a1226e59822c40c83a57061b,41dc7c9e385c4d2b6c1f7836973951bf,0.8319,1.86,0.88,5.0
358929aea18741757479ff66f213516d,50e13ee63f086c2fe84229348bc91b5b,0.8859,1.59,0.8,4.76
822a2adfed17b0bf9135e96b9cfd443f,6c90661e6d2c7579f5ce337c3391dbb9,0.8876,0.83,0.92,4.92
ce8651bd6cb3b5ecdfc45e3308f90f73,50e13ee63f086c2fe84229348bc91b5b,0.8811,2.46,0.826086956521739,4.64
efc6ae34f70252b26ed02559aec27abe,50e13ee63f086c2fe84229348bc91b5b,0.7815,1.94,0.76,4.88
f662fafcd61d593def70d74d04b7aee7,6c90661e6d2c7579f5ce337c3391dbb9,0.8764,1.37,0.92,4.92
01f3fbb3e8dd3edeb00f82e5750b3640,6c90661e6d2c7579f5ce337c3391dbb9,0.8384,1.23,0.92,4.92
8a41dc65731cad84633432e5e82a3dd0,50e13ee63f086c2fe84229348bc91b5b,0.8817,1.1,0.84,4.92
ce575c1ca041e672399b3f13697774d6,6c90661e6d2c7579f5ce337c3391dbb9,0.881,1.46,0.96,4.84
d1527ab53fc27b4565aac362c56a8bbf,50e13ee63f086c2fe84229348bc91b5b,0.8571,1.98,0.80952380952381,4.92
278e1e3dbd7de0fc653bf4500700c6ef,6c90661e6d2c7579f5ce337c3391dbb9,0.8755,1.0,1.0,4.92
f647ad5891aef291c0f9e9e5e7e04b46,6c90661e6d2c7579f5ce337c3391dbb9,0.877,1.94,0.96,4.8
a052c47ab25d3fdeee550f525c474f23,50e13ee63f086c2fe84229348bc91b5b,0.8295,1.62,0.863636363636364,4.87
08ce4177c55aac9d8bb74d30cf70ec9a,6c90661e6d2c7579f5ce337c3391dbb9,0.885,0.89,0.96,4.92
5de2fa26f084d1a0fd5fc32ee204a4a7,50e13ee63f086c2fe84229348bc91b5b,0.8725,1.17,0.8,4.76
dbda8d4c3afe40218a0dbda8a06c5b11,50e13ee63f086c2fe84229348bc91b5b,0.8094,3.48,0.72,4.96
3ae270f6625449929c6b166ce98d395f,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,,
aaad45699a24c8a7308a76be032121ca,6c90661e6d2c7579f5ce337c3391dbb9,0.8834,1.25,1.0,4.76
1f556e6023220ef652e38e3ca711277d,41dc7c9e385c4d2b6c1f7836973951bf,0.8045,2.81,0.944444444444444,4.93
ccdaa0657e92cb553513e93e34f9a3c6,6c90661e6d2c7579f5ce337c3391dbb9,0.8918,1.31,1.0,4.84
92d25b87af3d8d591e1f3a6d63966cf3,6c90661e6d2c7579f5ce337c3391dbb9,0.8931,1.69,0.92,4.88
e27411715745599e5e4a4d3e4b76dec8,6c90661e6d2c7579f5ce337c3391dbb9,0.8811,1.19,1.0,4.96
a5b9ddc0d82e61582fca19ad43dbaacb,50e13ee63f086c2fe84229348bc91b5b,0.8313,2.57,0.76,4.92
f30e17882823b37c8f1233a4b0cb33bd,50e13ee63f086c2fe84229348bc91b5b,0.8648,1.75,0.56,4.92
a950bb7f44cf4253538140e02ae33fb9,41dc7c9e385c4d2b6c1f7836973951bf,0.877,2.17,1.0,4.96
87de58ef5b2621e6f6fa8cf055a0c4c4,50e13ee63f086c2fe84229348bc91b5b,0.8219,2.88,0.8,4.92
48f4f4cc017796e48f2bcde2c7b44452,6c90661e6d2c7579f5ce337c3391dbb9,0.8617,1.86,1.0,4.92
9c70d4330fe1d4d55220be936d94327e,6c90661e6d2c7579f5ce337c3391dbb9,0.8305,1.76,1.0,4.92
a1b44851c03addb8a8f9927a32963ac7,41dc7c9e385c4d2b6c1f7836973951bf,,2.19,1.0,5.0
c4486da41ae13fa3b132561affd52912,50e13ee63f086c2fe84229348bc91b5b,0.859,1.65,0.8,4.8
f1f5f0b43bf8ddc2101406646642d15b,6c90661e6d2c7579f5ce337c3391dbb9,0.8944,1.25,1.0,4.96
886eae972aa36942e644bf304aa27bc5,6c90661e6d2c7579f5ce337c3391dbb9,0.8691,1.28,1.0,4.79
4624de80cdde5d751f5bc46db4e9f023,41dc7c9e385c4d2b6c1f7836973951bf,0.8136,2.0,0.9,5.0
29330bf85c7219e536337278c4de9ede,50e13ee63f086c2fe84229348bc91b5b,,2.19,0.555555555555556,
e333525119a0802de20cdea9a7d8e767,41dc7c9e385c4d2b6c1f7836973951bf,0.8193,2.25,1.0,4.88
bfdbcdc3e3f5b0c56aaceb28f2aca760,41dc7c9e385c4d2b6c1f7836973951bf,0.8627,2.07,0.96,4.76
b07846da3452594b06b19f567347007d,6c90661e6d2c7579f5ce337c3391dbb9,0.8681,1.27,0.96,4.8
f0f79d71cfbafb75544110ae01890ad6,50e13ee63f086c2fe84229348bc91b5b,0.8677,2.4,0.64,4.8
27591194cdd284f0da26fbbdc9d2bb1b,50e13ee63f086c2fe84229348bc91b5b,0.8564,3.5,0.96,4.76
bfbbed7c9d701c8961f9dcad0ba6f1f3,6c90661e6d2c7579f5ce337c3391dbb9,0.8869,1.16,0.96,4.96
05dcf7d8fb3cbd358a89c40dcc3f8e67,6c90661e6d2c7579f5ce337c3391dbb9,0.8887,1.58,0.96,4.72
2783c94b04196ea23109611dc56d6bc2,41dc7c9e385c4d2b6c1f7836973951bf,0.8019,3.64,1.0,4.22
9277d87607b198e30ea524a4ce64f069,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,0.714285714285714,
3bb7a24f1687cb45d727d2a4b34b7ce7,bb29b8d0d196b5db5a5350e5e3ae2b1f,,2.19,0.4,
2b318b3f202175f450961eee1f6fa471,50e13ee63f086c2fe84229348bc91b5b,0.8584,3.6,0.708333333333333,4.91
87d2348714ad28ec1b2fc5d4c96ba0b0,50e13ee63f086c2fe84229348bc91b5b,0.8182,3.42,0.75,4.77
435d69bb24ef0e23f20e286cbc8050e8,41dc7c9e385c4d2b6c1f7836973951bf,0.8255,2.4,0.92,4.84
09d31bad8f211f0fd95591fc51e2e15f,6c90661e6d2c7579f5ce337c3391dbb9,0.8427,1.48,0.96,4.76
07e2963385ab8651edcfd1fc953d19a4,6c90661e6d2c7579f5ce337c3391dbb9,0.8641,1.18,0.96,4.8
f831aeccbf28dd3a7c3dee663a15511e,6c90661e6d2c7579f5ce337c3391dbb9,0.8248,1.23,0.88,4.52
fce732d19fc4131c7b819f64c6f1b7ef,50e13ee63f086c2fe84229348bc91b5b,0.8492,4.12,0.761904761904762,4.64
c498fa5f6b90a63e1b956d1029ada064,41dc7c9e385c4d2b6c1f7836973951bf,0.8889,2.5,1.0,5.0
63aa2881f9848930c455c433f82f2204,41dc7c9e385c4d2b6c1f7836973951bf,0.874,2.92,0.941176470588235,4.64
e875d313046fe435be7b23f266df35aa,50e13ee63f086c2fe84229348bc91b5b,0.8221,2.4,0.8,4.92
f2bee76a658d281ff256b9a87f135462,6c90661e6d2c7579f5ce337c3391dbb9,0.873,1.41,0.92,4.88
0e56b67f4c1fcb40a884ec2b6443a78a,6c90661e6d2c7579f5ce337c3391dbb9,0.8622,1.12,1.0,4.76
846c7176dd6f407591c2ed4d37df6076,6c90661e6d2c7579f5ce337c3391dbb9,0.8521,2.0,0.92,4.92
8edbf0e87ef37383a2c56017570e2862,50e13ee63f086c2fe84229348bc91b5b,0.7885,6.11,0.76,4.75
5896a24562feaabf4ab4fd470a3c7bcf,50e13ee63f086c2fe84229348bc91b5b,0.8149,2.83,0.96,4.72
40c958d79a020bd65af04250faeea180,6c90661e6d2c7579f5ce337c3391dbb9,0.8685,1.17,1.0,4.88
720a71d3aef8aaa3a23297c52aa3ebb3,6c90661e6d2c7579f5ce337c3391dbb9,0.8948,1.26,1.0,4.76
03f611c44ebc678fd4c3828bafb8a799,50e13ee63f086c2fe84229348bc91b5b,,2.19,0.4,
ac31d985da0f7987b781a5af910eb8b8,50e13ee63f086c2fe84229348bc91b5b,0.8476,1.24,0.76,4.84
ab829411fad2e33dce8e47e4ea9813e5,50e13ee63f086c2fe84229348bc91b5b,0.8444,2.61,0.8,4.92
a095feb5671680663cb8aad0f6c4315b,6c90661e6d2c7579f5ce337c3391dbb9,0.8807,1.0,0.96,4.96
3714c55ae0baa8b4a2de821d918f96e2,6c90661e6d2c7579f5ce337c3391dbb9,0.8333,1.38,1.0,5.0
714f1d76b864394fedff3c6a3080ad19,50e13ee63f086c2fe84229348bc91b5b,0.8894,1.0,0.84,4.84
1e14bb4946fc584519d4b237f1261b1b,50e13ee63f086c2fe84229348bc91b5b,0.8496,2.09,0.84,4.96
186f8147890811c45a75e4bb19715186,6c90661e6d2c7579f5ce337c3391dbb9,0.8112,1.33,0.96,4.88
25ecf47ce899245eda562c63a58afa43,41dc7c9e385c4d2b6c1f7836973951bf,0.823,1.23,0.92,4.84
4d979ca7f0250748d174ed2494371654,41dc7c9e385c4d2b6c1f7836973951bf,0.8679,2.14,1.0,4.88
d5491d5656c3941589e0dc4b07ef00b0,6c90661e6d2c7579f5ce337c3391dbb9,0.9054,1.6,0.96,4.8
22c886c96598c5020f66c044850ef19e,6c90661e6d2c7579f5ce337c3391dbb9,0.9053,0.73,0.88,4.92
b1a973d085088a1f105840a5af9aebe1,50e13ee63f086c2fe84229348bc91b5b,0.7889,2.5,0.6,4.48
ca48282638e66d88524b05bac6dcb044,6c90661e6d2c7579f5ce337c3391dbb9,0.865,1.26,0.96,4.76
e24f006f0ba78219f87d07db64022475,6c90661e6d2c7579f5ce337c3391dbb9,0.8919,1.07,0.92,4.76
ae1c877a87123457c95d3fbe6cbc76c1,6c90661e6d2c7579f5ce337c3391dbb9,0.8801,1.33,1.0,4.84
c9ba2f593e3276d4466908c0c35367a9,6c90661e6d2c7579f5ce337c3391dbb9,0.8648,1.8,1.0,4.8
233a792e1e7ae81347fdb57c92fb1fe9,6c90661e6d2c7579f5ce337c3391dbb9,0.8545,1.44,1.0,4.92
bb0bea0c6a4a200aa435eaf56a7d8142,6c90661e6d2c7579f5ce337c3391dbb9,0.82,2.0,0.88,4.96
e331a4609d521a4b742711b98e97e281,6c90661e6d2c7579f5ce337c3391dbb9,0.8738,1.08,0.96,4.76
9de2b118cda6079a10d8ea261752e1d4,50e13ee63f086c2fe84229348bc91b5b,0.8728,1.5,0.84,4.92
89882a9121afc75e07036f553f0f36b4,6c90661e6d2c7579f5ce337c3391dbb9,0.8671,1.71,0.96,4.68
fcec0037dd5f5734d9f8e68325c93f40,41dc7c9e385c4d2b6c1f7836973951bf,0.8478,1.4,1.0,4.72
03ab6eb19896a4d8b5b7f388f58ec62d,6c90661e6d2c7579f5ce337c3391dbb9,0.8307,1.6,0.96,4.92
126b09b0616a947f99a998137d925d90,6c90661e6d2c7579f5ce337c3391dbb9,0.8927,1.53,0.92,4.88
d25e335c88d8caea7866e18f7c49f3dc,6c90661e6d2c7579f5ce337c3391dbb9,0.8574,1.25,0.96,4.72
f51b35218d11818f637f1f0eece326ab,41dc7c9e385c4d2b6c1f7836973951bf,0.8401,1.3,1.0,4.64
0a775d39be75d83c97b4739b492b2c6f,50e13ee63f086c2fe84229348bc91b5b,0.8197,1.92,0.84,4.81
cf07b9aaf87b42c6b2b06144b2564ea8,6c90661e6d2c7579f5ce337c3391dbb9,0.875,1.43,0.96,4.96
1f9d0ea2419ed1440a940b162411a65d,41dc7c9e385c4d2b6c1f7836973951bf,0.9302,3.0,0.956521739130435,4.94
45236031214be1200d9a9505f04067be,50e13ee63f086c2fe84229348bc91b5b,0.8951,3.26,0.96,4.8
547b0085118f4c967cc5b8df1e8c7b98,6c90661e6d2c7579f5ce337c3391dbb9,0.8852,1.21,1.0,4.76
419d947ec61214070509e5a871cad0d0,6c90661e6d2c7579f5ce337c3391dbb9,0.8582,1.47,1.0,4.48
b61cd1ed9bc28579f1c5b704453c3ea8,6c90661e6d2c7579f5ce337c3391dbb9,0.8919,1.06,1.0,4.76
71b478724e30e25fea4c28e30a5d7669,50e13ee63f086c2fe84229348bc91b5b,0.803,1.64,0.818181818181818,5.0
c9464ee3fbd1a7c82469e75871e4426f,41dc7c9e385c4d2b6c1f7836973951bf,0.8174,2.12,1.0,4.84
ac454102e584e1c77dad2fec56f49d8e,50e13ee63f086c2fe84229348bc91b5b,0.8578,1.72,0.84,4.6
1f90fc70106984de19b2e3546798cfa8,50e13ee63f086c2fe84229348bc91b5b,0.8222,2.47,0.8,4.96
3a4b1226f713744391a1b540b87f8625,6c90661e6d2c7579f5ce337c3391dbb9,0.8628,1.39,1.0,4.92
3f0137ccb2486f266bd0b5b06554577c,6c90661e6d2c7579f5ce337c3391dbb9,0.9115,1.29,0.96,4.64
6373a39f77188772244c65b28c0583b9,6c90661e6d2c7579f5ce337c3391dbb9,0.8682,1.94,1.0,4.88
7e89e93d3a81d76a33432be66cca0d3b,50e13ee63f086c2fe84229348bc91b5b,0.8712,2.24,0.76,4.92
e10009176a081804b4ec77bea04ec24d,6c90661e6d2c7579f5ce337c3391dbb9,0.8847,1.5,0.96,5.0
fc26fbbf2146fe85fa7c1a60578154d6,6c90661e6d2c7579f5ce337c3391dbb9,0.8831,1.5,0.96,4.88
eca7011cd820d2359ec2108b3f6aa8b0,50e13ee63f086c2fe84229348bc91b5b,0.8719,1.92,0.64,4.92
bcda2a96f93d5f4dfd934759764d4d56,50e13ee63f086c2fe84229348bc91b5b,0.852,1.79,0.72,4.96
f767cf65534a1240114c2e597a811574,6c90661e6d2c7579f5ce337c3391dbb9,0.8871,1.89,1.0,4.88
83aea035cbad79cf0dd643039bbd85f5,50e13ee63f086c2fe84229348bc91b5b,0.8762,2.17,0.76,4.88
bf355a12d7915ffdb06bc1c5dfb6a643,6c90661e6d2c7579f5ce337c3391dbb9,0.8641,1.48,0.96,4.92
3c9d16bc7e2559ed2217d7e34ec804e3,6c90661e6d2c7579f5ce337c3391dbb9,0.8842,2.0,0.944444444444444,4.83
f90a3712444346ed68880e3cabc2edce,6c90661e6d2c7579f5ce337c3391dbb9,0.8543,1.77,1.0,4.71
edec1c101a4a19186e6aa3896dd34c5b,50e13ee63f086c2fe84229348bc91b5b,0.8368,1.83,0.72,4.92
024cdcb1f5232ec5fa95b3a2694a13ea,6c90661e6d2c7579f5ce337c3391dbb9,0.8772,1.11,0.92,4.92
e7e0f52bd5446c8a98b6f7c8d41fe6fa,50e13ee63f086c2fe84229348bc91b5b,0.8268,1.46,0.8,4.84
bf338658d8446cd7a4db659f5910ae46,6c90661e6d2c7579f5ce337c3391dbb9,0.8884,1.29,0.96,5.0
